w0,w1,w2,n,mle
too,as,well,1,1.0067857358596944e-05
too,bad,</s>,1,1.0067857358596944e-05
too,bill,said,2,2.013571471719389e-05
too,complicated,bill,1,1.0067857358596944e-05
too,cruel,to,1,1.0067857358596944e-05
too,damned,much,1,1.0067857358596944e-05
too,dangerously,armed,1,1.0067857358596944e-05
too,dark,to,1,1.0067857358596944e-05
too,early,</s>,1,1.0067857358596944e-05
too,early,in,1,1.0067857358596944e-05
too,edna,said,1,1.0067857358596944e-05
too,expensive,</s>,1,1.0067857358596944e-05
too,expensive,and,1,1.0067857358596944e-05
too,far,away,1,1.0067857358596944e-05
too,far,behind,1,1.0067857358596944e-05
too,far,to,1,1.0067857358596944e-05
too,fast,</s>,1,1.0067857358596944e-05
too,good,</s>,1,1.0067857358596944e-05
too,good,for,1,1.0067857358596944e-05
too,great,</s>,1,1.0067857358596944e-05
too,hard,to,1,1.0067857358596944e-05
too,has,got,1,1.0067857358596944e-05
too,hot,</s>,1,1.0067857358596944e-05
too,hot,and,2,2.013571471719389e-05
too,i,said,1,1.0067857358596944e-05
too,i,suppose,1,1.0067857358596944e-05
too,large,nor,1,1.0067857358596944e-05
too,late,</s>,1,1.0067857358596944e-05
too,late,in,1,1.0067857358596944e-05
too,long,without,1,1.0067857358596944e-05
too,many,</s>,1,1.0067857358596944e-05
too,many,compatriots,1,1.0067857358596944e-05
too,many,people,4,4.027142943438778e-05
too,montoya,said,1,1.0067857358596944e-05
too,much,and,1,1.0067857358596944e-05
too,much,at,2,2.013571471719389e-05
too,much,brandy,1,1.0067857358596944e-05
too,much,i,1,1.0067857358596944e-05
too,much,of,1,1.0067857358596944e-05
too,much,rum,1,1.0067857358596944e-05
too,myself,once,1,1.0067857358596944e-05
too,old,</s>,1,1.0067857358596944e-05
too,old,before,1,1.0067857358596944e-05
too,pleasant,</s>,1,1.0067857358596944e-05
too,pleasant,for,1,1.0067857358596944e-05
too,ridiculous,</s>,1,1.0067857358596944e-05
too,rough,on,1,1.0067857358596944e-05
too,ruddy,much,1,1.0067857358596944e-05
too,said,the,1,1.0067857358596944e-05
too,she,shivered,1,1.0067857358596944e-05
too,sleepy,for,1,1.0067857358596944e-05
too,tired,</s>,1,1.0067857358596944e-05
too,to,be,1,1.0067857358596944e-05
too,watched,him,1,1.0067857358596944e-05
too,wet,</s>,1,1.0067857358596944e-05
took,a,big,1,1.0067857358596944e-05
took,a,bull,1,1.0067857358596944e-05
took,a,couple,1,1.0067857358596944e-05
took,a,dozen,1,1.0067857358596944e-05
took,a,drink,5,5.033928679298472e-05
took,a,fifty,1,1.0067857358596944e-05
took,a,little,1,1.0067857358596944e-05
took,a,long,6,6.040714415158166e-05
took,a,look,1,1.0067857358596944e-05
took,a,note,1,1.0067857358596944e-05
took,a,pickled,1,1.0067857358596944e-05
took,a,shower,1,1.0067857358596944e-05
took,a,taxi,2,2.013571471719389e-05
took,a,telegram,1,1.0067857358596944e-05
took,a,walk,2,2.013571471719389e-05
took,about,an,1,1.0067857358596944e-05
took,about,twenty,1,1.0067857358596944e-05
took,another,drink,1,1.0067857358596944e-05
took,another,pernod,1,1.0067857358596944e-05
took,bill,and,1,1.0067857358596944e-05
took,down,a,1,1.0067857358596944e-05
took,every,word,1,1.0067857358596944e-05
took,great,pride,1,1.0067857358596944e-05
took,her,eyes,1,1.0067857358596944e-05
took,her,home,2,2.013571471719389e-05
took,him,on,1,1.0067857358596944e-05
took,him,out,1,1.0067857358596944e-05
took,his,cape,1,1.0067857358596944e-05
took,his,watch,1,1.0067857358596944e-05
took,hold,of,1,1.0067857358596944e-05
took,it,and,2,2.013571471719389e-05
took,it,as,1,1.0067857358596944e-05
took,it,out,1,1.0067857358596944e-05
took,it,very,1,1.0067857358596944e-05
took,me,by,1,1.0067857358596944e-05
took,my,arm,2,2.013571471719389e-05
took,my,bathing,1,1.0067857358596944e-05
took,my,coat,1,1.0067857358596944e-05
took,my,order,1,1.0067857358596944e-05
took,off,her,2,2.013571471719389e-05
took,off,his,2,2.013571471719389e-05
took,off,my,2,2.013571471719389e-05
took,on,several,1,1.0067857358596944e-05
took,one,down,1,1.0067857358596944e-05
took,one,of,1,1.0067857358596944e-05
took,one,too,1,1.0067857358596944e-05
took,out,a,2,2.013571471719389e-05
took,out,my,1,1.0067857358596944e-05
took,out,three,1,1.0067857358596944e-05
took,the,bait,1,1.0067857358596944e-05
took,the,bull,1,1.0067857358596944e-05
took,the,cape,1,1.0067857358596944e-05
took,the,clouds,1,1.0067857358596944e-05
took,the,ear,1,1.0067857358596944e-05
took,the,liberty,1,1.0067857358596944e-05
took,the,morning,1,1.0067857358596944e-05
took,the,passports,1,1.0067857358596944e-05
took,the,trout,1,1.0067857358596944e-05
took,their,wrappers,1,1.0067857358596944e-05
took,them,</s>,1,1.0067857358596944e-05
took,them,all,1,1.0067857358596944e-05
took,them,both,1,1.0067857358596944e-05
took,them,in,1,1.0067857358596944e-05
took,them,out,1,1.0067857358596944e-05
took,tickets,from,1,1.0067857358596944e-05
took,to,wearing,1,1.0067857358596944e-05
took,up,the,1,1.0067857358596944e-05
tooth,on,his,1,1.0067857358596944e-05
toothed,long,jawed,1,1.0067857358596944e-05
top,</s>,<s>,1,1.0067857358596944e-05
top,and,the,1,1.0067857358596944e-05
top,boots,gesturing,1,1.0067857358596944e-05
top,of,a,2,2.013571471719389e-05
top,of,the,10,0.00010067857358596944
top,strap,of,1,1.0067857358596944e-05
topped,table,</s>,1,1.0067857358596944e-05
topped,tables,and,1,1.0067857358596944e-05
topped,tables,in,1,1.0067857358596944e-05
tops,in,the,1,1.0067857358596944e-05
tops,of,the,1,1.0067857358596944e-05
tore,out,collared,1,1.0067857358596944e-05
torero,montoya,said,1,1.0067857358596944e-05
torero,who,speaks,1,1.0067857358596944e-05
toril,was,the,1,1.0067857358596944e-05
torn,by,the,1,1.0067857358596944e-05
torn,down,</s>,1,1.0067857358596944e-05
torn,up,and,1,1.0067857358596944e-05
toro,</s>,<s>,3,3.020357207579083e-05
toros,the,exact,1,1.0067857358596944e-05
tossed,six,or,1,1.0067857358596944e-05
tossed,them,over,1,1.0067857358596944e-05
tossing,their,heads,1,1.0067857358596944e-05
tossing,them,into,1,1.0067857358596944e-05
touch,me,</s>,2,2.013571471719389e-05
touch,me,she,1,1.0067857358596944e-05
touch,with,the,1,1.0067857358596944e-05
touch,you,to,1,1.0067857358596944e-05
touched,</s>,<s>,3,3.020357207579083e-05
touched,glasses,</s>,2,2.013571471719389e-05
touched,glasses,and,1,1.0067857358596944e-05
touched,his,cap,1,1.0067857358596944e-05
touched,his,spirit,1,1.0067857358596944e-05
touched,me,with,1,1.0067857358596944e-05
touched,the,houses,1,1.0067857358596944e-05
touched,the,two,1,1.0067857358596944e-05
touches,those,boils,1,1.0067857358596944e-05
touching,</s>,<s>,2,2.013571471719389e-05
touching,scene,</s>,1,1.0067857358596944e-05
tough,bar,where,1,1.0067857358596944e-05
tough,looking,and,1,1.0067857358596944e-05
tour,de,france,2,2.013571471719389e-05
tour,du,pays,1,1.0067857358596944e-05
tourist,cars,made,1,1.0067857358596944e-05
tourist,office,what,1,1.0067857358596944e-05
tourists,had,stopped,1,1.0067857358596944e-05
tourists,to,buy,1,1.0067857358596944e-05
tours,we,got,1,1.0067857358596944e-05
toward,brett,</s>,1,1.0067857358596944e-05
toward,brett,talking,1,1.0067857358596944e-05
toward,daylight,i,1,1.0067857358596944e-05
toward,hendaye,</s>,1,1.0067857358596944e-05
toward,him,around,1,1.0067857358596944e-05
toward,him,from,1,1.0067857358596944e-05
toward,him,one,1,1.0067857358596944e-05
toward,it,</s>,1,1.0067857358596944e-05
toward,pamplona,</s>,1,1.0067857358596944e-05
toward,robert,changed,1,1.0067857358596944e-05
toward,the,applause,1,1.0067857358596944e-05
toward,the,boulevard,1,1.0067857358596944e-05
toward,the,bridge,1,1.0067857358596944e-05
toward,the,bull,7,7.04750015101786e-05
toward,the,café,2,2.013571471719389e-05
toward,the,dancing,1,1.0067857358596944e-05
toward,the,end,1,1.0067857358596944e-05
toward,the,exit,1,1.0067857358596944e-05
toward,the,gate,2,2.013571471719389e-05
toward,the,inn,1,1.0067857358596944e-05
toward,the,north,1,1.0067857358596944e-05
toward,the,president,1,1.0067857358596944e-05
toward,the,sea,1,1.0067857358596944e-05
toward,the,select,1,1.0067857358596944e-05
toward,the,stream,1,1.0067857358596944e-05
toward,the,street,1,1.0067857358596944e-05
toward,the,table,2,2.013571471719389e-05
toward,the,town,1,1.0067857358596944e-05
toward,the,woods,1,1.0067857358596944e-05
toward,us,</s>,1,1.0067857358596944e-05
toward,us,from,2,2.013571471719389e-05
towed,empty,down,1,1.0067857358596944e-05
towel,and,he,1,1.0067857358596944e-05
towel,and,went,1,1.0067857358596944e-05
town,</s>,<s>,30,0.0003020357207579083
town,again,</s>,1,1.0067857358596944e-05
town,all,right,1,1.0067857358596944e-05
town,and,fields,1,1.0067857358596944e-05
town,and,get,1,1.0067857358596944e-05
town,and,i,1,1.0067857358596944e-05
town,and,it,1,1.0067857358596944e-05
town,and,on,1,1.0067857358596944e-05
town,and,she,1,1.0067857358596944e-05
town,and,stopped,1,1.0067857358596944e-05
town,and,then,1,1.0067857358596944e-05
town,and,we,1,1.0067857358596944e-05
town,and,you,1,1.0067857358596944e-05
town,employees,of,1,1.0067857358596944e-05
town,football,game,1,1.0067857358596944e-05
town,had,a,1,1.0067857358596944e-05
town,i,had,1,1.0067857358596944e-05
town,i,said,2,2.013571471719389e-05
town,i,went,1,1.0067857358596944e-05
town,in,a,1,1.0067857358596944e-05
town,it,was,1,1.0067857358596944e-05
town,made,all,1,1.0067857358596944e-05
town,nice,at,1,1.0067857358596944e-05
town,now,</s>,1,1.0067857358596944e-05
town,on,the,1,1.0067857358596944e-05
town,or,out,1,1.0067857358596944e-05
town,rising,up,1,1.0067857358596944e-05
town,silhouetted,against,1,1.0067857358596944e-05
town,since,early,1,1.0067857358596944e-05
town,smelt,of,1,1.0067857358596944e-05
town,the,casino,1,1.0067857358596944e-05
town,the,most,1,1.0067857358596944e-05
town,the,road,1,1.0067857358596944e-05
town,their,windows,1,1.0067857358596944e-05
town,then,</s>,1,1.0067857358596944e-05
town,there,was,1,1.0067857358596944e-05
town,they,are,1,1.0067857358596944e-05
town,to,look,1,1.0067857358596944e-05
town,to,the,2,2.013571471719389e-05
town,to,town,1,1.0067857358596944e-05
town,walked,in,1,1.0067857358596944e-05
town,was,crowded,1,1.0067857358596944e-05
town,was,full,1,1.0067857358596944e-05
town,was,getting,1,1.0067857358596944e-05
town,were,in,1,1.0067857358596944e-05
town,where,i,1,1.0067857358596944e-05
towns,and,before,1,1.0067857358596944e-05
toys,</s>,<s>,1,1.0067857358596944e-05
track,of,the,1,1.0067857358596944e-05
tracks,</s>,<s>,1,1.0067857358596944e-05
tracks,by,the,1,1.0067857358596944e-05
tracks,went,by,1,1.0067857358596944e-05
tracks,were,empty,1,1.0067857358596944e-05
trade,brett,said,2,2.013571471719389e-05
traffic,</s>,<s>,2,2.013571471719389e-05
traffic,and,out,1,1.0067857358596944e-05
traffic,and,the,1,1.0067857358596944e-05
traffic,of,the,1,1.0067857358596944e-05
traffic,signal,and,1,1.0067857358596944e-05
tragedy,</s>,<s>,1,1.0067857358596944e-05
tragedy,was,not,1,1.0067857358596944e-05
tragic,sensations,and,1,1.0067857358596944e-05
train,</s>,<s>,4,4.027142943438778e-05
train,and,after,1,1.0067857358596944e-05
train,and,always,1,1.0067857358596944e-05
train,and,the,2,2.013571471719389e-05
train,at,eleven,1,1.0067857358596944e-05
train,came,in,1,1.0067857358596944e-05
train,for,barcelona,1,1.0067857358596944e-05
train,for,madrid,1,1.0067857358596944e-05
train,for,san,1,1.0067857358596944e-05
train,from,a,1,1.0067857358596944e-05
train,from,the,1,1.0067857358596944e-05
train,from,there,1,1.0067857358596944e-05
train,left,</s>,1,1.0067857358596944e-05
train,left,at,1,1.0067857358596944e-05
train,passed,and,1,1.0067857358596944e-05
train,pull,out,1,1.0067857358596944e-05
train,running,on,1,1.0067857358596944e-05
train,so,brought,1,1.0067857358596944e-05
train,started,with,1,1.0067857358596944e-05
train,stopped,for,1,1.0067857358596944e-05
train,the,husband,1,1.0067857358596944e-05
train,to,catch,1,1.0067857358596944e-05
train,up,from,1,1.0067857358596944e-05
train,was,due,1,1.0067857358596944e-05
train,was,late,1,1.0067857358596944e-05
train,whistle,way,1,1.0067857358596944e-05
trained,him,</s>,1,1.0067857358596944e-05
trained,out,of,1,1.0067857358596944e-05
trainers,and,managers,1,1.0067857358596944e-05
trains,and,show,1,1.0067857358596944e-05
trains,finish,there,1,1.0067857358596944e-05
trains,of,mules,1,1.0067857358596944e-05
trains,up,from,1,1.0067857358596944e-05
trains,were,still,1,1.0067857358596944e-05
trajectory,into,his,1,1.0067857358596944e-05
trampled,mud,</s>,1,1.0067857358596944e-05
trams,</s>,<s>,1,1.0067857358596944e-05
trams,and,people,1,1.0067857358596944e-05
trams,go,by,1,1.0067857358596944e-05
transferred,the,bulls,1,1.0067857358596944e-05
translate,brett,to,1,1.0067857358596944e-05
translated,</s>,<s>,1,1.0067857358596944e-05
translated,from,one,1,1.0067857358596944e-05
translated,to,brett,1,1.0067857358596944e-05
translation,</s>,<s>,1,1.0067857358596944e-05
translation,is,course,1,1.0067857358596944e-05
travel,</s>,<s>,1,1.0067857358596944e-05
travel,stories,</s>,1,1.0067857358596944e-05
travel,the,last,1,1.0067857358596944e-05
travel,while,youre,1,1.0067857358596944e-05
travelling,</s>,<s>,1,1.0067857358596944e-05
travelling,box,</s>,1,1.0067857358596944e-05
travelling,man,</s>,1,1.0067857358596944e-05
tray,</s>,<s>,2,2.013571471719389e-05
tray,with,the,1,1.0067857358596944e-05
trays,and,spread,1,1.0067857358596944e-05
treated,as,a,1,1.0067857358596944e-05
treated,me,as,1,1.0067857358596944e-05
tree,</s>,<s>,3,3.020357207579083e-05
tree,talking,to,1,1.0067857358596944e-05
tree,to,read,1,1.0067857358596944e-05
tree,took,the,1,1.0067857358596944e-05
tree,tops,in,1,1.0067857358596944e-05
trees,</s>,<s>,10,0.00010067857358596944
trees,across,from,1,1.0067857358596944e-05
trees,along,both,1,1.0067857358596944e-05
trees,along,the,2,2.013571471719389e-05
trees,and,away,1,1.0067857358596944e-05
trees,and,down,2,2.013571471719389e-05
trees,and,grass,1,1.0067857358596944e-05
trees,and,jutting,1,1.0067857358596944e-05
trees,and,past,1,1.0067857358596944e-05
trees,and,sometimes,1,1.0067857358596944e-05
trees,and,the,3,3.020357207579083e-05
trees,and,then,1,1.0067857358596944e-05
trees,and,we,1,1.0067857358596944e-05
trees,at,the,1,1.0067857358596944e-05
trees,before,</s>,1,1.0067857358596944e-05
trees,beside,a,1,1.0067857358596944e-05
trees,in,patches,1,1.0067857358596944e-05
trees,in,the,3,3.020357207579083e-05
trees,inside,and,1,1.0067857358596944e-05
trees,of,the,1,1.0067857358596944e-05
trees,on,both,1,1.0067857358596944e-05
trees,on,some,1,1.0067857358596944e-05
trees,on,the,1,1.0067857358596944e-05
trees,seem,as,1,1.0067857358596944e-05
trees,that,crossed,1,1.0067857358596944e-05
trees,that,grew,2,2.013571471719389e-05
trees,to,the,2,2.013571471719389e-05
trees,was,an,1,1.0067857358596944e-05
trees,was,long,1,1.0067857358596944e-05
trees,we,passed,1,1.0067857358596944e-05
trees,well,spaced,1,1.0067857358596944e-05
trees,were,big,1,1.0067857358596944e-05
trees,were,dark,2,2.013571471719389e-05
trees,were,green,1,1.0067857358596944e-05
trees,were,shadows,1,1.0067857358596944e-05
trees,were,very,1,1.0067857358596944e-05
trees,with,children,1,1.0067857358596944e-05
trembling,</s>,<s>,1,1.0067857358596944e-05
trembling,in,my,1,1.0067857358596944e-05
tremendous,bankrupt,mike,1,1.0067857358596944e-05
triangular,scar,on,1,1.0067857358596944e-05
triangular,steel,point,1,1.0067857358596944e-05
tribute,to,the,1,1.0067857358596944e-05
trick,for,him,1,1.0067857358596944e-05
trickling,smoke,in,1,1.0067857358596944e-05
tricks,and,no,1,1.0067857358596944e-05
tricks,the,other,1,1.0067857358596944e-05
tricornered,hat,was,1,1.0067857358596944e-05
tricycle,</s>,<s>,3,3.020357207579083e-05
tried,all,that,1,1.0067857358596944e-05
tried,several,dives,1,1.0067857358596944e-05
tried,the,knob,1,1.0067857358596944e-05
tried,to,get,3,3.020357207579083e-05
tried,to,give,1,1.0067857358596944e-05
tried,to,go,2,2.013571471719389e-05
tried,to,pay,1,1.0067857358596944e-05
tried,to,say,1,1.0067857358596944e-05
tried,to,see,1,1.0067857358596944e-05
tried,to,talk,1,1.0067857358596944e-05
trim,dempsey,</s>,1,1.0067857358596944e-05
trip,</s>,<s>,8,8.054285886877555e-05
trip,in,spain,1,1.0067857358596944e-05
trip,like,that,1,1.0067857358596944e-05
trip,my,dear,1,1.0067857358596944e-05
tripped,and,brought,1,1.0067857358596944e-05
trips,his,wife,1,1.0067857358596944e-05
triumph,this,fall,1,1.0067857358596944e-05
triumphs,</s>,<s>,1,1.0067857358596944e-05
tromper,you,with,1,1.0067857358596944e-05
trotted,on,into,1,1.0067857358596944e-05
trotted,over,to,1,1.0067857358596944e-05
trotted,over,with,1,1.0067857358596944e-05
trotting,their,lean,1,1.0067857358596944e-05
trouble,</s>,<s>,3,3.020357207579083e-05
trouble,brett,</s>,2,2.013571471719389e-05
trouble,for,people,1,1.0067857358596944e-05
trouble,if,i,1,1.0067857358596944e-05
trouble,is,he,1,1.0067857358596944e-05
trouble,was,that,1,1.0067857358596944e-05
trouble,with,you,1,1.0067857358596944e-05
troubles,i,rather,1,1.0067857358596944e-05
trough,and,i,1,1.0067857358596944e-05
trough,and,not,1,1.0067857358596944e-05
troughs,set,against,1,1.0067857358596944e-05
trousers,</s>,<s>,1,1.0067857358596944e-05
trout,</s>,<s>,1,1.0067857358596944e-05
trout,afterward,and,1,1.0067857358596944e-05
trout,and,i,1,1.0067857358596944e-05
trout,and,then,1,1.0067857358596944e-05
trout,and,where,1,1.0067857358596944e-05
trout,ashore,washed,1,1.0067857358596944e-05
trout,bags,in,1,1.0067857358596944e-05
trout,fishing,</s>,1,1.0067857358596944e-05
trout,fishing,in,1,1.0067857358596944e-05
trout,had,jumped,1,1.0067857358596944e-05
trout,in,it,1,1.0067857358596944e-05
trout,in,the,2,2.013571471719389e-05
trout,jumped,at,1,1.0067857358596944e-05
trout,on,a,1,1.0067857358596944e-05
trout,on,the,1,1.0067857358596944e-05
trout,shot,up,1,1.0067857358596944e-05
trout,strike,</s>,1,1.0067857358596944e-05
trout,there,</s>,1,1.0067857358596944e-05
trouty,</s>,<s>,1,1.0067857358596944e-05
truck,and,waited,1,1.0067857358596944e-05
truck,going,along,1,1.0067857358596944e-05
true,</s>,<s>,2,2.013571471719389e-05
true,he,said,1,1.0067857358596944e-05
true,love,</s>,1,1.0067857358596944e-05
true,love,had,1,1.0067857358596944e-05
true,love,waited,1,1.0067857358596944e-05
true,love,would,1,1.0067857358596944e-05
true,though,</s>,1,1.0067857358596944e-05
true,too,</s>,3,3.020357207579083e-05
trunk,of,two,1,1.0067857358596944e-05
trunks,of,a,1,1.0067857358596944e-05
trunks,of,the,1,1.0067857358596944e-05
try,a,real,1,1.0067857358596944e-05
try,and,argue,1,1.0067857358596944e-05
try,and,be,2,2.013571471719389e-05
try,and,dig,1,1.0067857358596944e-05
try,and,fool,1,1.0067857358596944e-05
try,and,get,3,3.020357207579083e-05
try,and,hit,1,1.0067857358596944e-05
try,and,keep,1,1.0067857358596944e-05
try,and,let,1,1.0067857358596944e-05
try,and,make,1,1.0067857358596944e-05
try,and,play,1,1.0067857358596944e-05
try,and,show,2,2.013571471719389e-05
try,and,spoil,1,1.0067857358596944e-05
try,and,stop,1,1.0067857358596944e-05
try,and,take,2,2.013571471719389e-05
try,it,</s>,2,2.013571471719389e-05
try,it,some,1,1.0067857358596944e-05
try,not,to,1,1.0067857358596944e-05
try,them,once,1,1.0067857358596944e-05
try,to,</s>,1,1.0067857358596944e-05
try,to,help,1,1.0067857358596944e-05
try,to,look,1,1.0067857358596944e-05
trying,to,catch,1,1.0067857358596944e-05
trying,to,get,3,3.020357207579083e-05
trying,to,give,1,1.0067857358596944e-05
trying,to,keep,1,1.0067857358596944e-05
trying,to,lift,1,1.0067857358596944e-05
trying,to,make,3,3.020357207579083e-05
trying,to,move,1,1.0067857358596944e-05
trying,to,quiet,1,1.0067857358596944e-05
trying,to,reach,1,1.0067857358596944e-05
trying,to,send,1,1.0067857358596944e-05
trying,to,swim,1,1.0067857358596944e-05
trying,to,talk,1,1.0067857358596944e-05
très,gentille,</s>,1,1.0067857358596944e-05
très,très,gentille,1,1.0067857358596944e-05
tub,</s>,<s>,2,2.013571471719389e-05
tucking,in,his,1,1.0067857358596944e-05
